status,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,gdp,population,thinness_10-19_years,thinness_5-9_years,income_composition_of_resources,schooling
1,75.8,114.0,0,12.56,2019.812779,95.0,0,58.7,0,96.0,7.44,96.0,0.1,13546.69872,4436.0,1.8,1.7,0.793,14.3
0,66.4,192.0,19,0.26,12.80528533,89.0,32,23.8,27,85.0,4.66,89.0,0.3,152.443873,14546111.0,9.7,9.5,0.483,9.1
0,57.6,393.0,2,0.01,708.9556648,98.0,0,31.2,3,98.0,9.66,98.0,9.8,3598.75972,1271456.0,4.5,4.6,0.539,11.4
0,72.1,186.0,0,11.15,562.3601848,99.0,0,28.1,0,99.0,4.21,99.0,0.1,8331.261997,83723.0,6.1,6.6,0.712,12.1
0,55.3,316.0,88,0.01,10.5747282,63.0,8762,12.6,122,35.0,7.8,33.0,0.1,117.49698,2966463.0,2.1,2.4,0.34,5.9
0,69.9,146.0,24,0.58,88.16506179,9.0,10841,47.3,28,91.0,5.25,91.0,0.1,1721.973863,29843937.0,6.6,6.4,0.551,9.3
0,59.2,349.0,29,2.59,196.9152496,78.0,896,21.7,43,7.0,4.91,78.0,5.6,1734.93612,14699937.0,6.5,6.3,0.554,12.3
0,63.3,273.0,1,0.52,19.15664091,95.0,0,15.5,1,96.0,4.9,95.0,0.2,997.7417141,623434.0,18.3,19.1,0.0,8.4
1,79.3,6.0,0,10.8,230.2524184,96.0,0,57.3,0,99.0,7.4,99.0,0.1,3215.8159,19876.0,0.9,1.0,0.849,14.1
0,79.9,77.0,0,9.51,3682.88717,95.0,1,62.4,0,99.0,9.76,99.0,0.1,31997.2821,1177841.0,0.8,0.7,0.853,15.9
0,44.8,666.0,5,1.8,67.91361818,6.0,31,26.9,7,89.0,6.96,9.0,34.6,781.5145936,1933728.0,9.7,9.7,0.439,10.7
0,74.5,145.0,1,3.51,31.76575838,92.0,2,48.9,1,91.0,5.4,91.0,0.4,492.492378,279122.0,1.9,1.7,0.718,12.6
0,69.4,242.0,14,11.04,184.764931,97.0,629,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0
0,76.0,198.0,12,2.14,445.4423371,92.0,0,46.5,15,92.0,6.79,92.0,0.4,2635.753474,1431628.0,1.3,1.3,0.596,10.4
0,72.9,136.0,19,0.5,2.548922758,83.0,2302,48.9,22,88.0,3.24,88.0,0.1,31.122378,33288437.0,6.1,6.0,0.68,12.0
0,74.2,14.0,3,1.37,379.5139945,97.0,15,52.2,4,98.0,5.57,98.0,0.1,3194.562243,112482.0,6.4,6.3,0.683,13.9
0,75.0,127.0,46,4.88,781.2062828,98.0,44,54.9,55,98.0,6.2,98.0,0.1,6751.998987,1564453.0,1.9,1.8,0.708,11.9
0,71.4,189.0,11,1.93,582.1469583,85.0,0,49.3,13,84.0,6.3,85.0,0.4,3452.828934,15596214.0,1.2,1.2,0.611,10.7
0,61.2,278.0,60,1.8,109.7051836,96.0,2395,19.5,86,97.0,5.23,96.0,3.4,987.4453967,42486839.0,8.1,7.9,0.53,11.1
0,87.0,74.0,2,8.3,8433.936814,28.0,62,63.0,2,89.0,1.3,92.0,0.1,46596.33599,33245773.0,0.5,0.4,0.897,15.8
0,68.0,218.0,57,4.96,191.4949779,87.0,6538,23.1,72,87.0,4.29,87.0,0.1,2352.518156,9527794.0,1.0,9.7,0.669,11.5
0,55.6,371.0,51,6.19,83.18071241,82.0,504,26.6,79,8.0,3.96,82.0,4.9,1295.649726,252447.0,6.0,6.0,0.486,10.0
0,66.8,215.0,0,1.18,16.83170578,79.0,0,4.4,0,84.0,6.0,84.0,0.1,744.7657423,446769.0,1.3,1.3,0.453,8.0
0,63.8,224.0,0,5.78,9.013493879,7.0,0,22.8,0,99.0,9.94,96.0,1.6,693.345683,151969.0,7.2,7.2,0.509,9.8
0,51.7,566.0,2,6.37,629.8425643,92.0,5,32.7,3,96.0,5.62,96.0,20.6,5351.253732,1855852.0,1.0,9.9,0.593,11.9
0,88.0,73.0,0,7.53,2163.043414,96.0,1,66.0,0,99.0,8.8,99.0,0.1,21673.7817,1892413.0,0.8,0.7,0.862,17.2
1,78.2,69.0,0,10.16,100.8086193,89.0,0,53.3,0,97.0,5.78,97.0,0.1,1562.92433,96282.0,0.9,1.0,0.8,12.4
0,75.0,138.0,1,3.55,396.6270975,94.0,0,5.5,1,94.0,5.3,94.0,0.5,4682.728424,281721.0,1.8,1.7,0.721,12.7
1,81.7,58.0,0,7.4,11477.6671,42.0,26,57.7,0,98.0,11.7,98.0,0.1,59593.28711,9449213.0,1.4,1.3,0.901,16.0
0,74.3,93.0,0,1.47,620.9518909,98.0,1395,18.0,0,98.0,9.52,98.0,0.1,3488.493769,321.0,14.4,14.5,0.625,12.1
0,75.6,136.0,1,3.79,5.457289334,93.0,0,52.7,1,86.0,5.91,93.0,0.6,56.144952,285187.0,1.8,1.7,0.727,12.8
0,72.2,151.0,0,1.8,423.2953509,9.0,0,68.6,0,91.0,4.87,9.0,0.1,2284.37858,146.0,0.1,0.1,0.693,14.6
0,73.3,161.0,6,6.12,49.09241952,81.0,0,51.5,8,86.0,4.2,82.0,1.4,511.37937,963652.0,3.4,3.3,0.692,12.8
0,76.5,122.0,1,6.94,1199.319976,94.0,0,54.2,2,95.0,8.5,94.0,0.1,7937.259931,3643222.0,2.0,1.9,0.756,12.8
1,79.2,85.0,3,11.67,6012.92584,9.0,778,57.6,3,95.0,1.52,96.0,0.1,34696.6292,82469422.0,1.1,1.1,0.884,16.4
0,79.3,91.0,2,7.67,181.525923,94.0,1,59.9,2,94.0,7.39,94.0,0.1,1243.32824,16829442.0,0.8,0.9,0.816,15.3
0,49.1,369.0,81,7.01,212.9229325,61.0,2807,19.8,127,63.0,4.37,6.0,2.5,3347.84485,22549547.0,9.3,9.2,0.48,8.5
0,74.5,129.0,3,0.53,101.609245,97.0,1868,37.4,4,97.0,4.1,97.0,0.1,1779.49641,2917456.0,7.9,7.7,0.776,12.9
0,69.0,191.0,0,6.25,365.799896,96.0,0,43.8,0,96.0,4.45,96.0,0.8,3933.332215,283277.0,3.6,3.5,0.695,12.8
0,73.6,15.0,12,4.28,113.2436346,88.0,0,54.2,15,88.0,6.76,88.0,0.1,625.65544,4591897.0,2.2,2.0,0.695,12.8
0,69.6,181.0,0,7.22,51.25232422,94.0,0,45.7,0,94.0,5.9,94.0,0.1,447.22796,36165.0,3.5,3.4,0.699,12.8
0,73.2,136.0,0,0.01,492.0552263,64.0,1,73.4,0,62.0,5.2,64.0,0.1,4234.554443,189194.0,0.2,0.1,0.698,12.9
1,71.6,2.0,0,9.87,373.2605532,98.0,19,56.9,0,92.0,6.46,94.0,0.1,3297.35471,3499536.0,3.4,3.4,0.745,14.0
0,71.9,168.0,0,4.16,509.3899943,98.0,28,27.5,0,98.0,4.29,98.0,0.1,5229.876738,12213.0,7.8,7.7,0.696,12.8
0,66.2,22.0,42,0.7,38.33793462,75.0,1010,22.1,55,76.0,2.16,75.0,0.4,1168.83947,51448196.0,12.9,13.2,0.54,9.1
0,77.5,1.0,1,4.29,868.3713593,8.0,0,46.4,1,92.0,7.25,91.0,0.1,3981.52847,3996798.0,2.3,2.2,0.708,11.7
0,85.0,74.0,2,8.3,7946.743581,14.0,101,62.5,2,9.0,9.83,94.0,0.1,44544.5268,32887928.0,0.5,0.4,0.894,15.8
0,69.4,188.0,0,6.64,605.6286892,95.0,0,47.8,0,95.0,5.61,95.0,0.5,4516.24675,329192.0,3.5,3.4,0.7,12.4
0,72.1,185.0,0,7.41,843.1186662,99.0,0,28.7,0,99.0,4.64,99.0,0.1,8524.961236,82781.0,6.1,6.5,0.713,12.1
0,63.3,241.0,150,1.84,86.82551124,69.0,4347,16.4,221,7.0,5.77,69.0,1.2,468.567249,92444183.0,1.7,1.5,0.422,8.4
1,76.7,128.0,2,10.93,250.0773782,98.0,0,59.1,2,96.0,6.7,99.0,0.1,13893.18768,3863255.0,2.0,2.2,0.829,15.4
0,68.6,151.0,154,0.01,46.36536703,95.0,2924,13.5,201,96.0,2.8,94.0,0.1,541.651484,147139191.0,19.5,2.1,0.513,8.6
0,72.1,152.0,15,4.5,34.70333523,65.0,0,47.4,19,95.0,4.6,94.0,0.4,218.25997,26937738.0,1.3,1.3,0.686,13.3
0,73.4,117.0,4,0.51,715.9709092,98.0,0,61.7,4,98.0,8.42,98.0,0.1,3679.19275,718239.0,3.8,3.8,0.739,13.2
0,67.4,24.0,0,0.9,25.31155956,83.0,0,42.1,0,9.0,7.83,89.0,0.1,88.874858,469885.0,1.3,1.3,0.465,8.3
0,46.0,699.0,2,6.41,6.3300072,88.0,7,31.1,4,97.0,6.47,97.0,34.6,355.618382,1779953.0,11.4,11.3,0.558,11.9
0,74.0,133.0,11,4.29,516.4037021,93.0,0,5.2,15,93.0,4.6,93.0,0.3,3611.2147,28292724.0,1.2,1.2,0.696,13.2
0,72.3,127.0,4,0.54,228.7838108,97.0,76,56.3,4,97.0,9.15,97.0,0.1,1889.213962,5396774.0,3.9,3.9,0.717,13.2
0,56.7,375.0,61,0.01,54.91159475,79.0,9,22.2,84,79.0,6.98,79.0,4.1,623.2871141,27212382.0,3.6,3.5,0.409,9.1
0,68.0,274.0,169,1.17,53.77354001,56.0,1176,15.3,256,65.0,4.41,58.0,2.0,379.7566385,85416253.0,11.1,1.8,0.393,8.1
1,71.1,224.0,0,13.3,1888.149904,96.0,1,59.3,0,96.0,6.61,96.0,0.1,14961.56818,3198231.0,2.9,2.9,0.82,16.5
0,73.0,134.0,9,1.29,94.75639211,81.0,801,46.0,11,85.0,5.12,83.0,0.1,1253.39143,17415266.0,6.6,6.4,0.599,10.3
0,58.6,33.0,22,0.01,40.15128458,96.0,0,17.6,32,96.0,8.3,96.0,1.0,282.7555252,96186.0,7.4,7.4,0.398,10.5
0,55.9,369.0,50,0.01,68.55839112,85.0,609,27.2,76,85.0,4.34,85.0,4.6,1255.648189,2182383.0,5.9,5.9,0.496,10.4
0,46.7,679.0,2,5.48,306.9527349,87.0,1,3.5,4,97.0,5.73,97.0,37.2,3128.97793,1754935.0,11.8,11.8,0.56,11.8
0,62.2,263.0,1,0.52,217.2125786,81.0,709,33.2,2,81.0,8.95,81.0,1.9,1536.15685,881185.0,5.6,5.5,0.46,6.3
0,72.9,141.0,1,4.01,244.5352767,78.0,137,49.2,1,87.0,4.58,87.0,0.1,2158.299,29585.0,2.0,2.1,0.692,11.2
0,68.5,183.0,129,0.08,254.4688257,83.0,15489,24.7,154,84.0,2.9,83.0,0.3,3687.953996,248883232.0,1.5,1.4,0.669,12.6
0,71.2,138.0,38,1.47,35.55729,72.0,7823,55.1,46,78.0,5.36,78.0,0.1,366.57,6514354.0,5.2,5.0,0.658,11.5
0,59.7,336.0,7,0.97,10.60269773,94.0,128,14.3,9,94.0,3.3,94.0,1.4,297.828588,466648.0,9.3,9.3,0.405,5.3
0,61.9,261.0,35,0.71,55.43034455,84.0,0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,19433523.0,7.9,7.8,0.483,9.1
0,80.0,71.0,1,2.41,250.9343317,96.0,2,6.6,1,95.0,7.44,93.0,0.1,2611.17931,6931.0,1.1,1.1,0.866,15.8
0,81.5,83.0,3,11.5,751.3793553,78.0,0,61.1,3,99.0,11.44,99.0,0.1,4838.2444,6565979.0,0.6,0.6,0.885,16.1
1,79.7,82.0,0,11.75,267.051312,87.0,0,57.9,0,96.0,6.8,99.0,0.1,1618.4928,479993.0,0.9,0.9,0.877,13.5
0,74.4,145.0,11,4.41,15.16255482,91.0,1,56.4,13,91.0,6.84,91.0,0.1,83.5863,47342981.0,2.1,1.9,0.712,13.3
0,67.3,191.0,0,0.01,225.7307751,95.0,0,3.1,0,95.0,8.35,95.0,0.2,1821.878734,191266.0,5.6,5.4,0.562,11.1
0,62.7,253.0,14,5.68,4.989712322,68.0,0,47.7,19,67.0,8.1,68.0,0.5,81.265673,1431776.0,3.9,3.9,0.483,9.1
0,59.3,251.0,25,0.01,9.80407467,8.0,288,24.1,39,8.0,4.86,8.0,1.3,837.9551,972916.0,7.4,7.3,0.458,10.0
0,58.8,279.0,74,0.01,79.67936736,66.0,1989,16.7,102,66.0,9.2,66.0,0.1,553.32894,2883167.0,18.4,18.4,0.448,9.2
0,58.0,437.0,15,0.01,53.43964323,47.0,210,22.1,22,47.0,4.2,47.0,4.5,377.132274,4515392.0,8.4,8.3,0.345,7.1
0,63.7,245.0,6,2.71,29.27235366,98.0,48,41.3,8,98.0,2.9,98.0,0.1,2136.66815,48115.0,3.3,3.3,0.0,10.4
